dt,passenger_ivr_entrance_count,driver_ivr_entrance_count,finish_ord_cnt,finish_dri_cnt,finish_pas_cnt,act_dri_cnt,act_pas_cnt,avg_strive_suc_assign_orders,sum_strive_suc_assign_orders,avg_finish_assign_count,sum_finish_assign_count,avg_finish_orders,sum_finish_orders,avg_charge_time_length,sum_charge_time_length,avg_server_time_length,sum_server_time_length,avg_wait_time_length,sum_wait_time_length,avg_dri_cancel_ord_cnt,sum_dri_cancel_ord_cnt,avg_pas_afterstrive_cancel_ord_cnt,sum_pas_afterstrive_cancel_ord_cnt,avg_gmv,sum_gmv,avg_charge_distance,sum_charge_distance,avg_real_order_arrive_time,sum_real_order_arrive_time,avg_subsidy_b,sum_subsidy_b,avg_subsidy_c,sum_subsidy_c
2019/2/15,53653,109876,17645845,1220877,12895691,1241516,16098037,3.425611378,19599221,3.040234007,17394331,3.082380839,17635469,2455.876612,14051000877,3327.770455,19039435997,191.195761,1093903412,0.035168445,201212,0.296068483,1693920,58.21711616,333082185.9,19.31623525,110515502.7,736.7682115,4215330173,0.954758,28273761.71,0.20482,6065457.08
2019/2/16,44361,106775,17288997,1229374,12564199,1247651,14439464,3.406507054,18946345,3.065802859,17051413,3.106523596,17277894,2447.783665,13614107668,3284.509609,18267818386,198.7608771,1105470234,0.032339832,179868,0.264261275,1469771,58.03615345,322786058.6,19.5120937,108522557.9,673.9431065,3748343509,0.820243,24196532.27,0.159008,4690621.91
2019/2/17,41907,102454,17027223,1217621,12367098,1237178,14056895,3.383288198,18594579,3.054641296,16788333,3.09642344,17017968,2444.27875,13433775564,3278.346176,18017816811,198.7413599,1092284104,0.031792348,174731,0.257251809,1413858,57.98240482,318671760.8,19.54966842,107445134.1,669.8836603,3681685956,0.69825,19231515.25,0.161408,4445568.97
2019/2/18,51510,112405,17838762,1268244,12900940,1287351,15462056,3.38859317,19737193,3.022539925,17605080,3.061033053,17829287,2450.642653,14274008298,3316.572621,19317702256,194.2935387,1131681757,0.034526675,201104,0.282708609,1646664,56.8029222,330854187.1,18.69968158,108918128,733.2887425,4271112143,0.817696,24489377.45,0.208789,6253087.99
2019/2/19,47547,107796,16956033,1221598,12367079,1242880,15313601,3.29514987,18851760,2.926701384,16743843,2.962082921,16946263,2374.636946,13585447572,3202.110207,18319474227,178.1561547,1019242585,0.031744101,181610,0.286018874,1636332,56.31921153,322205757.3,18.65006469,106698195,704.7589422,4031970308,0.812657,22794112.19,0.20754,5821260.71
2019/2/20,49767,114809,17670529,1290595,12852868,1311406,15737985,3.280148939,19607848,2.9158562,17430204,2.954361446,17660378,2449.990861,14645386320,3281.129956,19613712251,179.0633282,1070392408,0.031997927,191275,0.282790912,1690448,57.26094588,342290531.3,18.8083857,112431470.2,707.8903079,4231577838,0.830963,23799226.89,0.222545,6373799.46
2019/2/21,47976,128912,18038285,1334758,12976748,1354326,15118005,3.262264479,19862555,2.923184047,17798037,2.960933249,18027876,2444.45582,14883262374,3263.999689,19873119960,181.3618026,1104235663,0.032344986,196935,0.261236325,1590558,57.0567477,347394515.9,18.58447084,113153018.9,691.1437651,4208083414,0.612396,16762928.54,0.2377,6506492.32
2019/2/22,49911,207114,19096313,1379410,13848924,1399696,16113472,3.290257112,21115939,2.935600308,18839852,2.973550407,19083405,2528.059004,16224367248,3356.759166,21542730365,178.1786004,1143499833,0.031271089,200689,0.274388073,1760945,58.34457262,374438955.6,18.98140029,121817255.3,702.0718123,4505698205,0.632996,18281366.89,0.23631,6824803.72
2019/2/23,48055,130492,19523686,1350759,14210352,1368657,16641090,3.387764883,21673236,3.008958964,19249824,3.049820063,19511233,2565.021355,16409731813,3448.790395,22063646900,189.8586198,1214621090,0.035042266,224183,0.287808384,1841255,59.21969544,378858179.2,19.43302629,124322844,740.999881,4740548962,0.726757,23299085.66,0.207413,6649437.59
2019/2/24,42861,121675,18323350,1320668,13415805,1340467,15268787,3.285054198,20168403,2.942019659,18062362,2.982833296,18312935,2489.624006,15284904679,3316.274253,20360076748,184.9976322,1135782418,0.03166297,194393,0.266831372,1638196,58.29041225,357870663.5,19.37393464,118945167.4,678.8126454,4167531544,0.638783,18466097.49,0.209855,6066540.98
2019/2/25,42331,141304,17065934,1355355,12234841,1373230,13679112,3.065209962,18592077,2.775042515,16832062,2.811999311,17056224,2354.760309,14282833978,3088.523077,18733483050,172.1677219,1044285900,0.0279203,169351,0.227960198,1382696,55.30048574,335425925.7,18.01757574,109285875.9,602.2506795,3652960530,0.750659,21848004.38,0.239644,6974862.53
2019/2/26,42173,144549,17352447,1357840,12376073,1376813,13746460,3.094957842,18916339,2.802558612,17129199,2.837421094,17342278,2370.336275,14487462129,3117.442555,19053765249,175.190433,1070761474,0.028347742,173261,0.228899248,1399029,55.43354351,338809041.9,17.94680749,109690636.1,615.9524359,3764692665,0.65538,18095353.22,0.296076,8174798.12
2019/2/27,42360,150680,17318481,1362785,12320391,1381373,13571933,3.087005127,18821674,2.803791857,17094904,2.838797546,17308336,2363.879241,14412727750,3104.738517,18929795651,176.9525293,1078891250,0.027990676,170661,0.221334983,1349494,55.61378351,339080908.6,17.96060024,109506965.1,605.6487302,3692680281,0.785501,20377728.95,0.328848,8531094.16
2019/2/28,42321,155936,17249945,1368631,12302002,1387130,13496974,3.06360882,18741051,2.782422737,17020948,2.818087421,17239120,2366.579164,14477103117,3093.284534,18922586599,173.9395408,1064042440,0.027112725,165857,0.22134019,1354007,55.85581452,341687444.4,18.05355294,110439216,591.3412368,3617418844,0.695997,18915480.9,0.306487,8329561.09
2019/3/1,48768,150760,19343815,1420897,13966255,1440462,15836166,3.224111885,21342086,2.882619808,19081571,2.920251366,19330674,2527.867319,16733278384,3334.010936,22069565407,178.282804,1180147300,0.030640421,202825,0.264156154,1748588,57.91122775,383344762,18.56444968,122887820.2,677.4277897,4484249512,0.661016,19773483.42,0.242304,7248243.37
2019/3/2,45641,134597,19719014,1378953,14161254,1395595,15810256,3.341786854,21700050,2.996554579,19458268,3.0346504,19705645,2546.932645,16538626838,3375.187967,21916941698,186.8176162,1213108971,0.032025948,207962,0.26581728,1726097,58.6193093,380647240,19.12252906,124173041.2,678.8604213,4408212052,0.644261,20557516.91,0.241453,7704462.3
2019/3/3,42594,127860,18295855,1330626,13257393,1349948,14642028,3.234650779,20029142,2.91393377,18043244,2.953031763,18285341,2453.152837,15190062199,3239.185802,20057223118,180.7082816,1118955980,0.029961933,185526,0.252051297,1560716,57.68680179,357199964.8,19.0721606,118095905.5,637.6030487,3948074421,0.593002,17304471.25,0.253494,7397249.15
2019/3/4,43458,154922,16866883,1363778,12095685,1381954,13457191,3.013654821,18402847,2.724503839,16637150,2.760498342,16856950,2341.510221,14298404067,3062.125998,18698835659,169.2954747,1033800785,0.027879855,170248,0.226492871,1383076,54.70588715,334060843.4,17.64603528,107755302.7,591.4945371,3611954293,0.645745,18611301.5,0.302495,8718333.96
2019/3/5,43545,169489,17010322,1370897,12113141,1390258,13349692,3.041346939,18510559,2.757887999,16785342,2.793188739,17000193,2341.403755,14250492699,3071.882443,18696407331,175.5455484,1068423398,0.02852947,173639,0.221104996,1345712,54.71156339,332991152.4,17.52561291,106666190.4,594.5622533,3618686026,0.549665,14109614.1,0.364905,9366930.3
2019/3/6,42522,167921,16992273,1367605,12088444,1386032,13252863,3.052310131,18463775,2.771940028,16767784,2.80738637,16982203,2363.272509,14295707185,3090.680641,18695882624,174.3674276,1054768622,0.027737281,167786,0.220747332,1335326,55.09663082,333285855.9,17.67085632,106893042,593.2516709,3588647581,0.608781,15107792.06,0.403284,10008092.43
2019/3/7,45458,159906,17510063,1369430,12433897,1387294,13741250,3.126219091,19120378,2.825762185,17282743,2.861202213,17499499,2426.497789,14840788053,3187.665237,19496190922,179.117839,1095508884,0.029294971,179172,0.235324106,1439274,55.93919726,342131682.2,17.81861713,108981067.9,626.8918966,3834155470,0.551548,14102960.8,0.435928,11146581.17
2019/3/8,48788,140794,20463326,1427506,14842634,1447473,17629755,3.362374251,22968281,2.957433284,20202141,2.993539132,20448779,2642.448055,18050486034,3517.400319,24027259575,177.6322813,1213400962,0.032885954,224643,0.31373446,2143111,58.77028323,401458100.4,18.66961804,127531619.4,757.072782,5171542219,0.553254,16723366.97,0.423192,12791953.45
2019/3/9,43910,140755,19924134,1379689,14273853,1394699,16108248,3.36956737,21914689,3.017239391,19623250,3.06148383,19911003,2546.026849,16558620278,3385.813704,22020350445,189.7130253,1233838500,0.032892918,213926,0.272028119,1769192,58.57230659,380937296.1,19.10771843,124271059.4,689.3892926,4483588036,0.714411,22766483.57,0.305562,9737473.9
2019/3/10,40306,131107,18426789,1331947,13326804,1350259,14691377,3.257725202,20159732,2.936604891,18172548,2.975986562,18416253,2474.902223,15315400300,3261.495158,20183061562,179.7679759,1112455469,0.029396513,181914,0.253915746,1571303,57.76133401,357443596.9,19.04590488,117861487.5,639.7967411,3959244576,0.626585,18160396.86,0.312854,9067476.68
2019/3/11,40154,156399,16711478,1356914,11941220,1373892,13119890,3.000169252,18169166,2.720445697,16475147,2.757788373,16701296,2353.634231,14253719525,3058.349928,18521510907,165.5450623,1002548678,0.025919383,156969,0.222804744,1349316,55.04426081,333350630.5,17.76947941,107612802.5,575.4212452,3484778106,0.709543,20656892.49,0.310704,9045503.12
2019/3/12,39180,184414,16658255,1362708,11809953,1380313,12810153,2.994469715,18055775,2.725197758,16432144,2.760999664,16648019,2360.415944,14232616538,3051.538717,18399884365,169.5697249,1022455757,0.025188952,151882,0.215423569,1298941,55.20050997,332842901.4,17.77026523,107149492.7,555.9874996,3352441718,0.561736,14002093.47,0.388418,9681897.89
2019/3/13,38953,195565,16577091,1359386,11773029,1376641,12782166,3.006144506,17953188,2.737328546,16347775,2.774025295,16566934,2358.145494,14083231626,3048.263837,18204731548,171.5305918,1024408825,0.025094421,149868,0.215161372,1284979,55.47382208,331298763.2,17.88266021,106798179.6,553.1427267,3303459079,0.598774,14496713.03,0.496661,12024490.47
2019/3/14,51764,190571,16914222,1368474,12042007,1386145,13159629,3.052691319,18366325,2.771739486,16675996,2.809580488,16903664,2385.465974,14352005746,3094.219589,18616177219,174.450097,1049568018,0.025952902,156144,0.225166988,1354703,55.90225526,336332396.9,17.93680449,107915654.2,572.0404507,3441645333,0.607648,14998810.06,0.557185,13753200.76
2019/3/15,44658,177657,19281903,1425559,13878585,1444063,15413782,3.201059232,21203954,2.869507339,19007740,2.908740931,19267625,2565.207861,16992047176,3335.655824,22095527610,176.1693624,1166953432,0.027261296,180580,0.26262088,1739612,58.44896661,387168468.1,18.68576303,123775297.8,638.2500828,4227795993,0.682784,19377708.95,0.553189,15699746.58
2019/3/16,42413,155179,20050457,1382833,14335163,1397735,15895284,3.363104185,22060218,3.01339298,19766294,3.054424733,20035441,2649.670386,17380462555,3461.171863,22703491071,183.8731369,1206112348,0.029491815,193451,0.274520804,1800714,60.40597166,396231823.4,19.62004949,128697341.8,663.1988563,4350240297,0.661922,20179652.73,0.527869,16092864.07
2019/3/17,41342,144940,18905559,1343355,13615418,1361084,14969701,3.302627221,20709266,2.970786581,18628445,3.013184026,18894300,2566.709022,16094659289,3359.338906,21064879059,182.6585801,1145368481,0.028783472,180488,0.263993086,1655380,59.88407493,375505666.9,19.64328036,123174034.2,642.1481867,4026617817,0.673333,20269558.35,0.515291,15511975.69
2019/3/18,41977,181255,17009183,1377544,12108733,1393682,13249225,2.994819413,18502767,2.711634898,16753180,2.751339132,16998483,2371.766763,14653386977,3064.860647,18935499809,168.3373229,1040031412,0.025182341,155583,0.227834448,1407620,55.45335971,342605163.3,17.89231075,110543312.1,560.294942,3461646708,0.78101,23395314.71,0.502402,15049568.63
2019/3/19,42249,189391,16764723,1368210,11851326,1385415,12829199,2.959266441,18152892,2.693320329,16521511,2.731239365,16754116,2357.060449,14458807488,3037.30017,18631570716,167.1710347,1025469588,0.024133986,148044,0.214136552,1313568,55.32284079,339364357.4,17.82467015,109341054.2,545.7864096,3347992466,0.625066,16010686.07,0.62768,16077640.39
2019/3/20,47704,169314,17309141,1370744,12259365,1388307,13449513,3.024840178,18801366,2.743847632,17054813,2.783016789,17298275,2404.164075,14943456857,3116.686767,19372252805,169.3082975,1052362135,0.025293549,157216,0.224579996,1395912,56.11604585,348798037.1,17.98760988,111804795.3,581.4562099,3614131780,0.62904,16415632.5,0.67455,17603279.91
2019/3/21,42087,164412,17441738,1373431,12354030,1391241,13681652,3.052756955,18988191,2.762292818,17181500,2.802374561,17430809,2428.979766,15108288150,3150.180486,19594166726,171.5212802,1066864764,0.025882418,160989,0.232885971,1448554,56.51576554,351528852.9,17.93879101,111579531.2,590.60232,3673554699,0.646632,17339946.73,0.697284,18698224.65
2019/3/22,47473,157997,19829003,1440936,14204698,1459645,15804711,3.229492267,21845261,2.887822276,19534102,2.929343634,19814965,2595.922329,17559602605,3384.137922,22891330916,176.9730092,1197098880,0.027619701,186828,0.271955776,1839591,58.83542477,397980581.4,18.71183985,126572535.7,657.1461769,4445135199,0.652976,19800747.94,0.691968,20983134.13
2019/3/23,42103,143322,20262454,1393347,14427818,1408613,15895444,3.368882821,22225881,3.026062827,19964159,3.069172966,20248574,2641.402007,17426396167,3453.725296,22785621084,186.8182546,1232515500,0.02894972,190993,0.271333391,1790096,60.12980628,396700624.5,19.45715282,128366697.9,660.9618688,4360632477,0.723779,23143671.06,0.691377,22107573.04
2019/3/24,40172,136155,18771996,1341145,13514629,1358631,14713583,3.282841732,20432663,2.970555639,18488970,3.014287417,18761160,2526.152918,15722972802,3297.228228,20522205675,184.6912174,1149532543,0.027339632,170164,0.251497812,1565342,59.05058283,367535433.5,19.41087774,120814817.1,616.6938366,3838350541,0.795123,24915291.02,0.639986,20054052.28
2019/3/25,42339,161630,16974668,1373270,12155367,1390257,13382169,3.002837019,18468859,2.717499638,16713900,2.758188561,16964156,2375.316728,14609314273,3074.874025,18911920445,166.6505405,1024979150,0.024253919,149173,0.231265578,1422392,55.37272394,340568277.4,17.83828275,109713822.9,571.0370877,3512146477,0.886415,27476863.43,0.618433,19170039.37
2019/3/26,41902,175275,16772811,1361835,11902828,1379404,12827500,2.988439746,18142740,2.72120668,16520375,2.76105844,16762314,2376.07975,14425118386,3058.374807,18567313934,168.6575663,1023915700,0.023236963,141071,0.217434138,1320037,55.74560385,338430111.6,17.95761182,109020194.5,546.675602,3318853366,0.67888,18235593.98,0.700273,18810259.92
2019/3/27,44564,166573,17165963,1366899,12191402,1384091,13207738,3.031747287,18598757,2.755657602,16905039,2.796440915,17155231,2401.900865,14734859572,3102.956708,19035603014,172.125027,1055929551,0.024493102,150257,0.222803491,1366825,56.3859116,345908734.8,18.03261116,110624046.6,566.4642439,3475068937,0.663198,18008683.96,0.704463,19129205.11
2019/3/28,43416,151174,17337605,1377806,12313771,1395270,13335689,3.052436665,18784274,2.773140997,17065527,2.815601975,17326826,2426.171636,14930325439,3130.099145,19262198183,174.0707323,1071207265,0.024508999,150825,0.226942203,1396571,56.72454126,349074998.9,18.09528475,111355885.2,567.3496879,3491391685,0.721688,19702324.39,0.706265,19281291.56
2019/3/29,41717,141441,19570659,1429245,14053786,1447390,15492318,3.202934355,21471037,2.874021563,19266153,2.91733308,19556494,2589.324071,17357668555,3353.429137,22479886597,178.577316,1197102324,0.026869188,180119,0.264704592,1774461,58.96976936,395306915.4,18.75241715,125707803.5,630.4791983,4226450091,0.705313,21770319.63,0.677725,20918782.63
2019/3/30,38972,131475,19826642,1370003,14159193,1384601,15443681,3.31563112,21638999,2.98916762,19508381,3.035802505,19812737,2602.13115,16982442049,3377.101103,22040174180,186.0938779,1214515455,0.027621986,180271,0.262092692,1710511,60.12208375,392378302.4,19.52896029,127453005.8,621.2041653,4054201395,0.80919,25977995.27,0.697702,22398813.58
2019/3/31,39907,117672,18747503,1322091,13542544,1339075,14791853,3.271641133,20421705,2.954846631,18444262,3.001592589,18736052,2535.00217,15823577341,3300.351075,20600913521,183.2460865,1143828852,0.027396025,171007,0.256608219,1601758,59.50980959,371462433.3,19.50924184,121777409.4,613.5158246,3829588477,0.802277,25671435.85,0.645349,20650029.15
2019/4/1,42445,162785,16958554,1364444,12171287,1380811,13328367,2.996243739,18431681,2.710669394,16674943,2.755068441,16948068,2360.776608,14522543938,3052.704162,18779002713,166.6392057,1025097071,0.024471373,150538,0.232804137,1432117,55.37764153,340660878.1,17.83968671,109742545.4,561.4407399,3453756610,0.854241,27064566.58,0.460354,14585204.7
2019/4/2,40737,160908,16853955,1353704,12036608,1371313,13067783,3.006271473,18257730,2.729357964,16575975,2.773388193,16843380,2359.085758,14327232650,3049.610893,18520939572,170.2186882,1033774520,0.024593732,149363,0.226003069,1372565,55.31711205,335952659.4,17.81431652,108190156.5,555.2764395,3372312646,0.597267,15424603.15,0.561671,14505340.08
2019/4/3,41008,151445,17298255,1354537,12424124,1372989,13682679,3.056615393,18806193,2.763705543,17004030,2.809684655,17286922,2410.141089,14828682269,3118.547001,19187234651,171.9984072,1058240840,0.025203409,155067,0.240232454,1478059,56.55587428,347966803.2,18.26671839,112388176.9,573.9231134,3531130826,0.64663,16857350.35,0.547252,14266590.26
2019/4/4,49671,144020,20343500,1429471,15049020,1450144,17713318,3.261635478,22708713,2.866668103,19958804,2.919919079,20329557,2697.273979,18779419435,3516.3992,24482472297,179.6950952,1251103740,0.030536154,212604,0.317703742,2211971,61.29239162,426740308.6,19.58600475,136365011.9,694.3805726,4834534467,0.570649,16959716.94,0.530682,15771916.93
2019/4/5,44591,119682,18554366,1213836,13499622,1227426,16079812,3.357915613,20637746,2.964312881,18218664,3.01698243,18542371,2592.038912,15930668559,3409.602312,20955412399,183.2924929,1126515478,0.034085102,209487,0.308753548,1897599,62.4051174,383541789.1,20.80916425,127893102.7,673.1038145,4136895371,0.976135,31934180.73,0.418458,13689803.69
2019/4/6,39949,120856,18421022,1231954,13216117,1248985,15002739,3.394666017,20328859,3.028128716,18133861,3.073942915,18408218,2552.670488,15286593191,3356.222301,20098639917,184.3109239,1103740623,0.031334543,187646,0.290753349,1741168,60.55122564,362609258.8,20.29111002,121512723.9,653.3146549,3912355865,0.890773,28560213.16,0.409224,13120663.99
2019/4/7,39305,122036,18294952,1287767,13494414,1307503,15170620,3.294317957,20042021,2.950769377,17951935,3.005369821,18284114,2523.421262,15352028127,3305.82661,20112037518,186.4884697,1134561349,0.029205523,177681,0.278680236,1695439,59.98620867,364944996.1,20.15037696,122591165.6,632.1077222,3845626442,0.759529,23350923.61,0.44469,13671524.38
2019/4/8,40082,145719,17153956,1359131,12335118,1375909,13580876,3.037164299,18677789,2.738242035,16839493,2.78765188,17143351,2390.07647,14698363209,3101.4083,19072873285,171.3379522,1053684886,0.025936518,159503,0.243542091,1497722,56.2101062,345677875.8,18.22994546,112109534.2,576.9359518,3548009562,0.939445,30452785.77,0.423947,13742535.79
2019/4/9,41226,146617,17506768,1381695,12476945,1400051,13848833,3.066243238,19083654,2.765924943,17214536,2.811179522,17496191,2400.251339,14938660279,3126.35395,19457770449,175.1086126,1089839232,0.027206734,169329,0.242519269,1509389,55.5160871,345520467.7,17.73664288,110389140.6,594.3856266,3699331319,0.639674,17929962.04,0.46774,13110692.51
2019/4/10,39883,160007,17326429,1381127,12320382,1398916,13441520,3.046534608,18837412,2.755507724,17037927,2.800392384,17315459,2411.784719,14912609983,3119.729059,19289989829,171.8959432,1062871465,0.025982877,160658,0.235895146,1458593,55.96445354,346040864.2,17.91321953,110761484.8,575.2777089,3557072087,0.737943,19967872.58,0.504487,13650827.74
2019/4/11,36413,159819,17158953,1383580,12244342,1401686,13435831,3.025268635,18664773,2.733792086,16866472,2.779412687,17147934,2384.800161,14713322696,3086.7759,19044249765,170.7370124,1053383340,0.02660032,164114,0.235270701,1451532,55.80268165,344281619.8,17.81869755,109934681.9,570.5375289,3520002602,0.567917,14770671.88,0.54507,14176444.77
2019/4/12,40748,151268,19381971,1444043,13912924,1463427,15330334,3.170542945,21296296,2.838404454,19065347,2.88343995,19367847,2576.104651,17303499160,3336.229476,22409199836,175.9778592,1182029906,0.028167358,189198,0.266574104,1790558,58.38441341,392163667.7,18.54196347,124544959.4,628.2844134,4220138655,0.595861,17304528.46,0.547715,15906307.78
2019/4/13,39085,164853,19627719,1399641,14042449,1415234,15486213,3.243792204,21459609,2.914376081,19280326,2.964777761,19613763,2542.689375,16821398032,3307.224273,21879249747,181.9073877,1203425241,0.02803271,185453,0.264219096,1747966,58.84497976,389294436.2,19.11298476,126443728.2,618.9951756,4095020151,0.631593,19038128.41,0.564439,17013907.17
2019/4/14,38312,135321,18546632,1348834,13362541,1366564,14603294,3.216619289,20195853,2.90188969,18219793,2.952230562,18535863,2481.578404,15580828241,3238.494901,20333201129,182.7701228,1147539762,0.027982371,175690,0.255086487,1601585,58.47841264,367162327.7,19.15474331,120264894.7,607.2660894,3812778440,0.625874,18592698.01,0.53626,15930552.81
2019/4/15,39157,154219,17253161,1382490,12334546,1399385,13493571,3.021476564,18789191,2.7254601,16948399,2.77265409,17241877,2399.221415,14919668731,3102.163544,19290946697,168.455762,1047549905,0.025411889,158025,0.239992436,1492404,55.8155486,347091556.5,17.90327831,111332359.7,571.3581188,3553016744,0.78544,23121802.93,0.482619,14207360.07
2019/4/16,39234,161978,17189868,1378246,12236912,1396405,13356768,3.000760154,18671990,2.715569666,16897415,2.760732641,17178438,2363.141385,14704458217,3054.850165,19008560766,168.1548333,1046329998,0.025726164,160079,0.229822963,1430055,55.63606125,346190940.3,17.85256925,111086183.9,561.1947508,3491989441,0.573043,15017278.13,0.537862,14095301.74
2019/4/17,39013,162222,17333217,1370085,12287208,1387435,13305249,3.016314425,18792773,2.735005078,17040110,2.7801481,17321368,2406.045746,14990569670,3097.379774,19297840608,169.3058684,1054839219,0.025003467,155781,0.227828946,1419460,56.61997449,352763730.2,18.19834851,113382553.8,556.1791298,3465205102,0.700404,17931952.04,0.543194,13907031.2
2019/4/18,40013,165088,17518003,1375663,12434122,1392748,13539800,3.0458629,19035705,2.757167873,17231450,2.801211324,17506708,2419.461032,15120886255,3123.397461,19520272125,171.2283668,1070124554,0.025644624,160271,0.233295337,1458024,56.90589881,355644340.6,18.23370072,113955013.5,568.7846971,3554729171,0.588122,15425119.32,0.567491,14884014.14
2019/4/19,46993,145415,19779604,1436232,14232284,1455882,15998929,3.211040789,21905412,2.856135618,19484283,2.897329103,19765301,2589.989266,17668658137,3374.485831,23020418390,177.3520526,1209878677,0.030104499,205370,0.281937418,1923350,58.64454321,400067443.9,18.61906844,127017497.5,654.8460919,4467297174,0.542636,15990021.43,0.622171,18333697.88
2019/4/20,47015,131874,20523022,1406538,14685594,1422024,16563583,3.345493113,22687495,2.975666186,20179510,3.024127812,20508153,2589.485436,17560621381,3402.542824,23074378188,190.8760226,1294427656,0.032889873,223043,0.292403609,1982938,59.2744753,401970447,19.22366288,130365462.1,664.0177772,4503043196,0.65139,20789421.14,0.574611,18338985.53
2019/4/21,43465,121888,19157486,1355699,13831948,1373263,15187538,3.27623343,20959189,2.947211053,18854320,2.992831712,19146171,2515.977675,16095572168,3289.075841,21041346309,185.8974502,1189249752,0.03039168,194426,0.263470631,1685512,58.96705466,377232474.4,19.29604763,123443435.3,619.9076351,3965761770,0.662759,20995774.18,0.525916,16660680.22
2019/4/22,54896,146879,17529119,1385883,12550841,1402867,13836651,3.035514301,19184332,2.729813048,17252312,2.771891314,17518245,2392.974783,15123507305,3103.254937,19612450175,171.292214,1082560112,0.027440834,173425,0.246242975,1556246,55.71786593,352134739.7,17.83883585,112740746.9,577.8138832,3651761207,0.729032,22267991.71,0.535343,16351827.83
2019/4/23,41424,162426,17342282,1367005,12338961,1384746,13418314,2.982088077,18878037,2.697404113,17075852,2.737408846,17329101,2340.283346,14815107558,3022.906559,19136437424,167.4490286,1060032057,0.025350858,160483,0.229470896,1452660,55.02119192,348310334.9,17.64196772,111682053.3,549.7153898,3479960082,0.579231,15799507.7,0.594003,16202434.81
2019/4/24,43136,140489,18266650,1384730,12998885,1401196,14481424,3.10580868,19944466,2.799959387,17980404,2.842598323,18254217,2446.410005,15710027953,3173.114417,20376680964,175.3688417,1126160128,0.027335274,175538,0.244320399,1568944,57.0756862,366520993.5,18.12367479,116384186.2,594.5770727,3818175372,0.525443,14362372.25,0.62204,17002744.67
2019/4/25,42891,147871,17946760,1389458,12754014,1406146,13964293,3.084898047,19595149,2.780427301,17661163,2.823476376,17934609,2431.425097,15444314956,3145.480637,19979967190,172.3565947,1094802195,0.026444121,167972,0.24610876,1563273,56.6931903,360112877,18.08618381,114882716.1,579.6799393,3682103787,0.910678,25293391.11,0.600853,16688251.2
2019/4/26,45891,152784,19759606,1444934,14163358,1462563,15690136,3.203598389,21796002,2.858846199,19450446,2.902043477,19744343,2577.334484,17535152895,3338.09538,22711065728,177.2849497,1206175884,0.028302516,192559,0.275907755,1877166,58.43408414,397562134.9,18.47659738,125707377.9,627.8063187,4271343070,0.641046,19160917.73,0.598677,17894511.9
2019/4/27,42361,141227,19322480,1395647,13898859,1411614,15275711,3.245612351,21063771,2.926215908,18990913,2.9753769,19309964,2490.372028,16162320210,3252.982637,21111603584,191.5934723,1243426691,0.029996971,194678,0.256611096,1665386,58.00569775,376452453.9,18.7593625,121746799.4,606.2739666,3934670754,0.753134,23576495.31,0.521117,16313332.92
2019/4/28,40512,152763,17525701,1414748,12672118,1432854,13866379,3.065648091,19078132,2.768973728,17231869,2.81428629,17513858,2392.069399,14886319109,3089.427189,19226114012,174.9338403,1088647750,0.025599543,159311,0.242706602,1510411,55.82647065,347419124.7,17.94121944,111651743,558.5158145,3475753941,0.755772,22932317.2,0.501183,15207359.78
2019/4/29,43140,130955,18315253,1403460,13132043,1422446,14483379,3.084575378,19994597,2.778278814,18009145,2.823610413,18302990,2434.013681,15777576067,3148.720544,20410393862,175.7419463,1139180912,0.026386571,171041,0.250756889,1625437,56.57006213,366694100.9,18.13694567,117565912.7,576.6160701,3737696290,0.680907,20856912.56,0.507451,15543763.64
2019/4/30,56237,133628,22117737,1515769,16307154,1538506,19254227,3.331106463,24905727,2.905277225,21721924,2.955824973,22099855,2781.529729,20796699483,3625.867686,27109572067,182.8758743,1367310427,0.033078306,247317,0.339622238,2539258,61.73309976,461560669.5,19.49205907,145736531.5,721.8602762,5397142111,0.620827,21269915.95,0.521906,17880811.84
2019/5/1,56910,127686,22383627,1392137,16243809,1406413,19467362,3.533935526,25302784,3.070495374,21984578,3.123953606,22367336,2840.267454,20336158753,3747.214384,26829848893,190.4930162,1363919519,0.040625172,290874,0.357928029,2562745,65.77199931,470923897.6,21.48306291,153817548.9,766.1111638,5485313797,0.945209,36248119.08,0.383248,14697320.45
2019/5/2,50761,121148,20339725,1320707,14536632,1336655,16848925,3.455923192,22772443,3.037064101,20012415,3.08449152,20324933,2683.306961,17681369475,3531.029598,23267348778,186.8177148,1231015716,0.036895193,243117,0.32780536,2160039,62.8425061,414094095.5,20.6937621,136359372.5,700.9015919,4618517445,0.911074,33686275.86,0.362258,13394229.72
2019/5/3,43493,120475,19149671,1308823,13716395,1326129,15334595,3.337398154,21071828,2.98008679,18815818,3.03066117,19135137,2532.875013,15992190367,3307.096679,20880509058,184.8896953,1167365618,0.03171742,200259,0.28458156,1796805,60.22212347,380233394.1,20.09200093,126857860,621.3140986,3922883400,0.869569,29897800.03,0.368122,12656876.25
2019/5/4,40768,122152,19071558,1349051,14024172,1368182,15539211,3.296633469,20887918,2.952264598,18705950,3.008034865,19059318,2505.848766,15877398578,3282.713663,20799720217,192.5650562,1220118385,0.031135064,197276,0.277768186,1759977,59.19296448,375054673.2,19.72786693,124998447.8,620.1911113,3929615227,0.814244,27501218.53,0.386967,13069857.81
